図鑑No.,名前,登録済み？,詳細ページ,備考
334,チルタリス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%81%E3%83%AB%E3%82%BF%E3%83%AA%E3%82%B9,
335,ザングース,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B6%E3%83%B3%E3%82%B0%E3%83%BC%E3%82%B9,
336,ハブネーク,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8F%E3%83%96%E3%83%8D%E3%83%BC%E3%82%AF,
337,ルナトーン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AB%E3%83%8A%E3%83%88%E3%83%BC%E3%83%B3,
338,ソルロック,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%BD%E3%83%AB%E3%83%AD%E3%83%83%E3%82%AF,
339,ドジョッチ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%89%E3%82%B8%E3%83%A7%E3%83%83%E3%83%81,
340,ナマズン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8A%E3%83%9E%E3%82%BA%E3%83%B3,
341,ヘイガニ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%98%E3%82%A4%E3%82%AC%E3%83%8B,
342,シザリガー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B7%E3%82%B6%E3%83%AA%E3%82%AC%E3%83%BC,
343,ヤジロン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A4%E3%82%B8%E3%83%AD%E3%83%B3,
344,ネンドール,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8D%E3%83%B3%E3%83%89%E3%83%BC%E3%83%AB,
345,リリーラ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AA%E3%83%AA%E3%83%BC%E3%83%A9,
346,ユレイドル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A6%E3%83%AC%E3%82%A4%E3%83%89%E3%83%AB,
347,アノプス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%83%8E%E3%83%97%E3%82%B9,
348,アーマルド,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%83%BC%E3%83%9E%E3%83%AB%E3%83%89,
349,ヒンバス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%92%E3%83%B3%E3%83%90%E3%82%B9,
350,ミロカロス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9F%E3%83%AD%E3%82%AB%E3%83%AD%E3%82%B9,
351,ポワルン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9D%E3%83%AF%E3%83%AB%E3%83%B3,
351,ポワルン(たいようのすがた),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9D%E3%83%AF%E3%83%AB%E3%83%B3,
351,ポワルン(あまみずのすがた),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9D%E3%83%AF%E3%83%AB%E3%83%B3,
351,ポワルン(ゆきぐものすがた),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9D%E3%83%AF%E3%83%AB%E3%83%B3,
352,カクレオン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%82%AF%E3%83%AC%E3%82%AA%E3%83%B3,
353,カゲボウズ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%82%B2%E3%83%9C%E3%82%A6%E3%82%BA,
354,ジュペッタ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B8%E3%83%A5%E3%83%9A%E3%83%83%E3%82%BF,
355,ヨマワル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A8%E3%83%9E%E3%83%AF%E3%83%AB,
356,サマヨール,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B5%E3%83%9E%E3%83%A8%E3%83%BC%E3%83%AB,
357,トロピウス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%88%E3%83%AD%E3%83%94%E3%82%A6%E3%82%B9,
358,チリーン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%81%E3%83%AA%E3%83%BC%E3%83%B3,
359,アブソル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%83%96%E3%82%BD%E3%83%AB,
360,ソーナノ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%BD%E3%83%BC%E3%83%8A%E3%83%8E,
361,ユキワラシ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A6%E3%82%AD%E3%83%AF%E3%83%A9%E3%82%B7,
362,オニゴーリ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AA%E3%83%8B%E3%82%B4%E3%83%BC%E3%83%AA,
363,タマザラシ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%BF%E3%83%9E%E3%82%B6%E3%83%A9%E3%82%B7,
364,トドグラー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%88%E3%83%89%E3%82%B0%E3%83%A9%E3%83%BC,
365,トドゼルガ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%88%E3%83%89%E3%82%BC%E3%83%AB%E3%82%AC,
366,パールル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%91%E3%83%BC%E3%83%AB%E3%83%AB,
367,ハンテール,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8F%E3%83%B3%E3%83%86%E3%83%BC%E3%83%AB,
368,サクラビス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B5%E3%82%AF%E3%83%A9%E3%83%93%E3%82%B9,
369,ジーランス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B8%E3%83%BC%E3%83%A9%E3%83%B3%E3%82%B9,
370,ラブカス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A9%E3%83%96%E3%82%AB%E3%82%B9,
371,タツベイ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%BF%E3%83%84%E3%83%99%E3%82%A4,
372,コモルー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B3%E3%83%A2%E3%83%AB%E3%83%BC,
373,ボーマンダ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9C%E3%83%BC%E3%83%9E%E3%83%B3%E3%83%80,
374,ダンバル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%80%E3%83%B3%E3%83%90%E3%83%AB,
375,メタング,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A1%E3%82%BF%E3%83%B3%E3%82%B0,
376,メタグロス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A1%E3%82%BF%E3%82%B0%E3%83%AD%E3%82%B9,
377,レジロック,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AC%E3%82%B8%E3%83%AD%E3%83%83%E3%82%AF,
378,レジアイス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AC%E3%82%B8%E3%82%A2%E3%82%A4%E3%82%B9,
379,レジスチル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AC%E3%82%B8%E3%82%B9%E3%83%81%E3%83%AB,
380,ラティアス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A9%E3%83%86%E3%82%A3%E3%82%A2%E3%82%B9,
381,ラティオス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A9%E3%83%86%E3%82%A3%E3%82%AA%E3%82%B9,
382,カイオーガ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%82%A4%E3%82%AA%E3%83%BC%E3%82%AC,
382,カイオーガ(ゲンシカイオーガ),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%82%A4%E3%82%AA%E3%83%BC%E3%82%AC,
383,グラードン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B0%E3%83%A9%E3%83%BC%E3%83%89%E3%83%B3,
383,グラードン(ゲンシグラードン),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B0%E3%83%A9%E3%83%BC%E3%83%89%E3%83%B3,
384,レックウザ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AC%E3%83%83%E3%82%AF%E3%82%A6%E3%82%B6,
385,ジラーチ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B8%E3%83%A9%E3%83%BC%E3%83%81,
386,デオキシス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%87%E3%82%AA%E3%82%AD%E3%82%B7%E3%82%B9,
387,ナエトル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8A%E3%82%A8%E3%83%88%E3%83%AB,
388,ハヤシガメ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8F%E3%83%A4%E3%82%B7%E3%82%AC%E3%83%A1,
389,ドダイトス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%89%E3%83%80%E3%82%A4%E3%83%88%E3%82%B9,
390,ヒコザル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%92%E3%82%B3%E3%82%B6%E3%83%AB,
391,モウカザル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A2%E3%82%A6%E3%82%AB%E3%82%B6%E3%83%AB,
392,ゴウカザル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B4%E3%82%A6%E3%82%AB%E3%82%B6%E3%83%AB,
393,ポッチャマ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9D%E3%83%83%E3%83%81%E3%83%A3%E3%83%9E,
394,ポッタイシ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9D%E3%83%83%E3%82%BF%E3%82%A4%E3%82%B7,
395,エンペルト,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A8%E3%83%B3%E3%83%9A%E3%83%AB%E3%83%88,
396,ムックル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A0%E3%83%83%E3%82%AF%E3%83%AB,
397,ムクバード,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A0%E3%82%AF%E3%83%90%E3%83%BC%E3%83%89,
398,ムクホーク,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A0%E3%82%AF%E3%83%9B%E3%83%BC%E3%82%AF,
399,ビッパ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%93%E3%83%83%E3%83%91,
400,ビーダル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%93%E3%83%BC%E3%83%80%E3%83%AB,
401,コロボーシ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B3%E3%83%AD%E3%83%9C%E3%83%BC%E3%82%B7,
402,コロトック,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B3%E3%83%AD%E3%83%88%E3%83%83%E3%82%AF,
403,コリンク,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B3%E3%83%AA%E3%83%B3%E3%82%AF,
404,ルクシオ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AB%E3%82%AF%E3%82%B7%E3%82%AA,
405,レントラー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AC%E3%83%B3%E3%83%88%E3%83%A9%E3%83%BC,
406,スボミー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B9%E3%83%9C%E3%83%9F%E3%83%BC,
407,ロズレイド,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AD%E3%82%BA%E3%83%AC%E3%82%A4%E3%83%89,
408,ズガイドス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%BA%E3%82%AC%E3%82%A4%E3%83%89%E3%82%B9,
409,ラムパルド,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A9%E3%83%A0%E3%83%91%E3%83%AB%E3%83%89,
410,タテトプス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%BF%E3%83%86%E3%83%88%E3%83%97%E3%82%B9,
411,トリデプス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%88%E3%83%AA%E3%83%87%E3%83%97%E3%82%B9,
412,ミノムッチ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9F%E3%83%8E%E3%83%A0%E3%83%83%E3%83%81,
413,ミノマダム(くさきのミノ),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9F%E3%83%8E%E3%83%9E%E3%83%80%E3%83%A0,
413,ミノマダム(すなちのミノ),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9F%E3%83%8E%E3%83%9E%E3%83%80%E3%83%A0,
413,ミノマダム(ゴミのミノ),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9F%E3%83%8E%E3%83%9E%E3%83%80%E3%83%A0,
414,ガーメイル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AC%E3%83%BC%E3%83%A1%E3%82%A4%E3%83%AB,
415,ミツハニー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9F%E3%83%84%E3%83%8F%E3%83%8B%E3%83%BC,
416,ビークイン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%93%E3%83%BC%E3%82%AF%E3%82%A4%E3%83%B3,
417,パチリス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%91%E3%83%81%E3%83%AA%E3%82%B9,
418,ブイゼル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%96%E3%82%A4%E3%82%BC%E3%83%AB,
419,フローゼル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%95%E3%83%AD%E3%83%BC%E3%82%BC%E3%83%AB,
420,チェリンボ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%81%E3%82%A7%E3%83%AA%E3%83%B3%E3%83%9C,
421,チェリム,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%81%E3%82%A7%E3%83%AA%E3%83%A0,
422,カラナクシ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%83%A9%E3%83%8A%E3%82%AF%E3%82%B7,
423,トリトドン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%88%E3%83%AA%E3%83%88%E3%83%89%E3%83%B3,
424,エテボース,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A8%E3%83%86%E3%83%9C%E3%83%BC%E3%82%B9,
425,フワンテ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%95%E3%83%AF%E3%83%B3%E3%83%86,
426,フワライド,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%95%E3%83%AF%E3%83%A9%E3%82%A4%E3%83%89,
427,ミミロル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9F%E3%83%9F%E3%83%AD%E3%83%AB,
428,ミミロップ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9F%E3%83%9F%E3%83%AD%E3%83%83%E3%83%97,
429,ムウマージ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A0%E3%82%A6%E3%83%9E%E3%83%BC%E3%82%B8,
430,ドンカラス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%89%E3%83%B3%E3%82%AB%E3%83%A9%E3%82%B9,
431,ニャルマー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8B%E3%83%A3%E3%83%AB%E3%83%9E%E3%83%BC,
432,ブニャット,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%96%E3%83%8B%E3%83%A3%E3%83%83%E3%83%88,
433,リーシャン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AA%E3%83%BC%E3%82%B7%E3%83%A3%E3%83%B3,
434,スカンプー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B9%E3%82%AB%E3%83%B3%E3%83%97%E3%83%BC,
435,スカタンク,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B9%E3%82%AB%E3%82%BF%E3%83%B3%E3%82%AF,
436,ドーミラー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%89%E3%83%BC%E3%83%9F%E3%83%A9%E3%83%BC,
437,ドータクン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%89%E3%83%BC%E3%82%BF%E3%82%AF%E3%83%B3,
438,ウソハチ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A6%E3%82%BD%E3%83%8F%E3%83%81,
439,マネネ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9E%E3%83%8D%E3%83%8D,
440,ピンプク,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%94%E3%83%B3%E3%83%97%E3%82%AF,
441,ペラップ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9A%E3%83%A9%E3%83%83%E3%83%97,
442,ミカルゲ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9F%E3%82%AB%E3%83%AB%E3%82%B2,
443,フカマル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%95%E3%82%AB%E3%83%9E%E3%83%AB,
444,ガバイト,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AC%E3%83%90%E3%82%A4%E3%83%88,
445,ガブリアス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AC%E3%83%96%E3%83%AA%E3%82%A2%E3%82%B9,
446,ゴンベ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B4%E3%83%B3%E3%83%99,
447,リオル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AA%E3%82%AA%E3%83%AB,
448,ルカリオ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AB%E3%82%AB%E3%83%AA%E3%82%AA,
449,ヒポポタス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%92%E3%83%9D%E3%83%9D%E3%82%BF%E3%82%B9,
450,カバルドン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%83%90%E3%83%AB%E3%83%89%E3%83%B3,
451,スコルピ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B9%E3%82%B3%E3%83%AB%E3%83%94,
452,ドラピオン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%89%E3%83%A9%E3%83%94%E3%82%AA%E3%83%B3,
453,グレッグル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B0%E3%83%AC%E3%83%83%E3%82%B0%E3%83%AB,
454,ドクロッグ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%89%E3%82%AF%E3%83%AD%E3%83%83%E3%82%B0,
455,マスキッパ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9E%E3%82%B9%E3%82%AD%E3%83%83%E3%83%91,
456,ケイコウオ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B1%E3%82%A4%E3%82%B3%E3%82%A6%E3%82%AA,
457,ネオラント,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8D%E3%82%AA%E3%83%A9%E3%83%B3%E3%83%88,
458,タマンタ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%BF%E3%83%9E%E3%83%B3%E3%82%BF,
459,ユキカブリ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A6%E3%82%AD%E3%82%AB%E3%83%96%E3%83%AA,
460,ユキノオー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A6%E3%82%AD%E3%83%8E%E3%82%AA%E3%83%BC,
461,マニューラ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9E%E3%83%8B%E3%83%A5%E3%83%BC%E3%83%A9,
462,ジバコイル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B8%E3%83%90%E3%82%B3%E3%82%A4%E3%83%AB,
463,ベロベルト,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%99%E3%83%AD%E3%83%99%E3%83%AB%E3%83%88,
464,ドサイドン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%89%E3%82%B5%E3%82%A4%E3%83%89%E3%83%B3,
465,モジャンボ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A2%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%9C,
466,エレキブル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A8%E3%83%AC%E3%82%AD%E3%83%96%E3%83%AB,
467,ブーバーン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%96%E3%83%BC%E3%83%90%E3%83%BC%E3%83%B3,
468,トゲキッス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%88%E3%82%B2%E3%82%AD%E3%83%83%E3%82%B9,
469,メガヤンマ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A1%E3%82%AC%E3%83%A4%E3%83%B3%E3%83%9E,
470,リーフィア,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AA%E3%83%BC%E3%83%95%E3%82%A3%E3%82%A2,
471,グレイシア,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B0%E3%83%AC%E3%82%A4%E3%82%B7%E3%82%A2,
472,グライオン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B0%E3%83%A9%E3%82%A4%E3%82%AA%E3%83%B3,
473,マンムー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9E%E3%83%B3%E3%83%A0%E3%83%BC,
474,ポリゴンZ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9D%E3%83%AA%E3%82%B4%E3%83%B3Z,
475,エルレイド,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A8%E3%83%AB%E3%83%AC%E3%82%A4%E3%83%89,
476,ダイノーズ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%80%E3%82%A4%E3%83%8E%E3%83%BC%E3%82%BA,
477,ヨノワール,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A8%E3%83%8E%E3%83%AF%E3%83%BC%E3%83%AB,
478,ユキメノコ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A6%E3%82%AD%E3%83%A1%E3%83%8E%E3%82%B3,
479,ロトム,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AD%E3%83%88%E3%83%A0,
479,ロトム(ヒートロトム),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AD%E3%83%88%E3%83%A0,
479,ロトム(スピンロトム),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AD%E3%83%88%E3%83%A0,
479,ロトム(フロストロトム),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AD%E3%83%88%E3%83%A0,
479,ロトム(ウォッシュロトム),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AD%E3%83%88%E3%83%A0,
479,ロトム(カットロトム),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AD%E3%83%88%E3%83%A0,
480,ユクシー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A6%E3%82%AF%E3%82%B7%E3%83%BC,
481,エムリット,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A8%E3%83%A0%E3%83%AA%E3%83%83%E3%83%88,
482,アグノム,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%82%B0%E3%83%8E%E3%83%A0,
483,ディアルガ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%87%E3%82%A3%E3%82%A2%E3%83%AB%E3%82%AC,
484,パルキア,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%91%E3%83%AB%E3%82%AD%E3%82%A2,
485,ヒードラン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%92%E3%83%BC%E3%83%89%E3%83%A9%E3%83%B3,
486,レジギガス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AC%E3%82%B8%E3%82%AE%E3%82%AC%E3%82%B9,
487,ギラティナ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AE%E3%83%A9%E3%83%86%E3%82%A3%E3%83%8A,
488,クレセリア,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AF%E3%83%AC%E3%82%BB%E3%83%AA%E3%82%A2,
489,フィオネ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%95%E3%82%A3%E3%82%AA%E3%83%8D,
490,マナフィ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9E%E3%83%8A%E3%83%95%E3%82%A3,
491,ダークライ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%80%E3%83%BC%E3%82%AF%E3%83%A9%E3%82%A4,
492,シェイミ(ランドフォルム),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B7%E3%82%A7%E3%82%A4%E3%83%9F,
492,シェイミ(スカイフォルム),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B7%E3%82%A7%E3%82%A4%E3%83%9F,
493,アルセウス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%83%AB%E3%82%BB%E3%82%A6%E3%82%B9,
494,ビクティニ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%93%E3%82%AF%E3%83%86%E3%82%A3%E3%83%8B,
495,ツタージャ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%84%E3%82%BF%E3%83%BC%E3%82%B8%E3%83%A3,
496,ジャノビー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B8%E3%83%A3%E3%83%8E%E3%83%93%E3%83%BC,
497,ジャローダ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B8%E3%83%A3%E3%83%AD%E3%83%BC%E3%83%80,
498,ポカブ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9D%E3%82%AB%E3%83%96,
499,チャオブー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%81%E3%83%A3%E3%82%AA%E3%83%96%E3%83%BC,
500,エンブオー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A8%E3%83%B3%E3%83%96%E3%82%AA%E3%83%BC,
501,ミジュマル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9F%E3%82%B8%E3%83%A5%E3%83%9E%E3%83%AB,
502,フタチマル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%95%E3%82%BF%E3%83%81%E3%83%9E%E3%83%AB,
503,ダイケンキ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%80%E3%82%A4%E3%82%B1%E3%83%B3%E3%82%AD,
503,ダイケンキ(ヒスイのすがた),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%80%E3%82%A4%E3%82%B1%E3%83%B3%E3%82%AD,
504,ミネズミ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9F%E3%83%8D%E3%82%BA%E3%83%9F,
505,ミルホッグ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9F%E3%83%AB%E3%83%9B%E3%83%83%E3%82%B0,
